"u,N,18,0","v,N,18,0","name,C,80"
5485437474,11014685803,Avenida Alfonso Ugarte
5485437474,11014685800,Avenida Alfonso Ugarte
5485437486,5485437487,
5485437487,5485437489,
5485437487,5564782414,
5485437488,8234754109,
5485437489,5485437490,
5485437489,8234754109,
5485437491,5485437495,
5485437493,5485437505,
5485437493,5485437494,
5485437493,5485437504,
5485437494,5564782412,Jose Maria Escriba
5485437495,5485437504,
5485437495,5485437498,
5485437498,5485437498,
5485437503,5485437504,
5485437507,5683448881,
5494828045,5494828048,
5494828045,5494828047,
5494828045,10923437082,
5506893862,5506893864,San Miguel
5506926922,5506926925,
5506926925,5515879526,
5515007744,5515007746,
5515007746,8234754109,
5515007746,5515007749,
5515007770,5564783722,Jose Maria Escriba
5515007770,5515007771,
5515031767,5515031768,
5515031807,5515031808,
5515065948,11008090615,Calle Los Arrayanes
5515071343,8234754109,
5515879526,11013404014,Avenida Juan Vidaurrazaga
5515879526,11013404025,Avenida Juan Vidaurrazaga
5519398998,10852902201,
5519398998,10852902200,
5519398998,5519398999,
5519398999,10852979985,
5519398999,9768436847,
5519399005,10852902200,
5519399005,10852979979,
5519399005,10852979985,
5519399005,10852979981,
5519405649,5519405652,
5519405649,10853083510,
5519405651,5519405655,
5519405651,10852876510,
5519405651,10852800673,
5519405652,5519405654,
5519405652,5519405655,
5519405654,5519405656,
5519405654,5519405655,
5529009382,5529009383,
5529009383,11105633279,
5529009383,11105633246,
5529009388,5693662481,
5529009393,5693662479,
5532164236,10904424554,Avenida Miguel Forga
5532164236,11013403906,
5532164236,10859133119,
5532164237,11013403913,
5532164237,11013393196,
5532164237,11013393198,
5532164237,5532164238,
5532164238,11013403918,
5532164238,11013393154,
5533915110,5533915111,
5533945059,5533945063,
5534090493,7567924951,Ovalo Miguel Grau
5564782412,5564782413,
5564782413,5564782415,
5564782413,5564782415,
5564782414,5564782415,
5564783722,5564783729,
5564783729,5564783729,
5564783752,5564783753,
5564783753,11014685799,Avenida Alfonso Ugarte
5564797422,5564797423,
5564797423,11014685799,Avenida Alfonso Ugarte
5564797423,11014702232,Avenida Alfonso Ugarte
5567504393,5567504394,
5567504473,8732426026,
5608000245,5608297351,
5608000245,5608297351,Calle Los Arrayanes
5608297351,11002060891,Calle Los Arrayanes
5633141587,5633141590,
5633141587,5633141607,
5633141587,5633141589,
5633141590,5633141591,
5633141607,5633141608,
5633142524,5633142529,
5633142524,5633142530,Internacional
5633142526,5633142527,
5633142526,5633142530,Internacional
5633142527,5633142529,
5633142529,5633142530,
5633164536,11117170675,
5633164536,5633164537,
5633802133,5633802136,
5633802133,5633802134,
5633802134,5633802137,
5633802134,5633802135,
5633802135,5633802138,
5633802136,5633802137,
5633802137,5633802138,
5683447612,11014861193,Avenida Alfonso Ugarte
5683448880,5683448881,
5683448898,10827530921,
5693662478,11105633261,
5693662478,11105633284,
5693662478,11105633275,
5693662478,11105633276,
5693662479,5693662481,
5693662481,11105633246,
5693662481,11105633280,
5700757484,7134418451,
5700757485,7134418451,
5703156631,5703156632,
5703156632,11008708938,Avenida Jesus
5703156655,5703156657,Avenida los Incas
5703156657,5703156658,
5703278329,10992522526,
5706237517,7289403370,Avenida Alfonso Ugarte
5706237517,5706237824,
5706237517,9874758595,Avenida Alfonso Ugarte
5706237829,9874758595,
5706252892,7105690910,Avenida Parra
5706252892,5706252893,
5706252892,11007837175,Avenida Parra
5706252893,10907453564,Avenida Parra
5706252893,5706252894,
5706252893,7105690911,Avenida Parra
5706253121,5706253122,
5706253121,5706253143,Avenida Parra
5706253122,5706253144,Avenida Parra
5706253122,11007798917,Avenida Parra
5706253143,5706253144,
5706253143,5706253145,Avenida Parra
5706253145,5706253146,
5706253145,6405224186,Avenida Parra
5706253146,10917123601,
5706258297,5706258298,
5706258297,5706258309,
5706258297,5706258303,Avenida Tacna y Arica
5706258298,5706258304,Avenida Tacna y Arica
5706258303,5706258304,
5706258309,5706258310,
5706258310,5706260325,
5706258310,5706258312,
5706258311,5706258312,
5706258312,5706260323,
5706258320,5706260326,
5706260321,5706260326,
5706260321,5706260322,
5706260321,5706260323,
5706260322,5706260325,
5706260322,5706260323,
5706260325,5706260326,
5706313119,5706313120,
5750156950,5750156951,
5750156951,5750156952,
5750184827,8302191869,Avenida Venezuela
5750184827,5750184828,
5750184828,5750185273,
5750184829,5750185273,
5750184829,5750184879,
5750184829,5750185275,
5750184831,5750184832,
5750184831,5750185272,
5750184831,5750184834,
5750184832,5750184878,"['Calle Manzanitos', 'Calle El Palomar']"
5750184878,5750184879,
5750184878,9410661621,
5750184879,5750184880,
5750184882,5750185275,
5750185271,5750185272,
5750185271,5750185273,
5750185274,5750185275,
5750200843,7286479557,Avenida Venezuela
5750200843,5750200844,
5750200843,7286479561,Avenida Venezuela
5750200846,5750200847,
5750200846,7286479557,Avenida Venezuela
5750210238,11013404019,
5750210238,11013404017,
5750210238,5750210239,
5750210239,11013404016,
5777920044,11001873360,
5777920044,11100213193,Calle Nicolas de Pierola
5793942733,5793942737,
5793954766,8236634839,
5799864237,9675524298,
5824299745,11013393154,
5824299745,11013393153,Avenida Pedro P. Diaz
5846388120,11099677677,Octavio Munoz Najar
5846388120,5846388121,
5866620454,10885697599,Avenida Garcia de Carbajal
5866620454,5866620455,
5927921105,6314219626,
5967787214,5967787216,Fernandini
5967787214,5967787215,
5967787215,7296622441,
5967787215,5967787216,
6016050244,6016050244,
6061568164,6061568168,Pasaje Violin
6061568164,6061568167,
6061568501,11087456610,
6277601219,6277601220,
6277601219,9675524298,
6277601604,6327629812,
6292531033,6292531033,
6292531038,6292531051,
6292531038,6292531045,
6292531042,6292531042,
6292531042,6292531051,
6314219626,8733232137,
6325106789,6325106789,
6327629803,11117197646,
6327629812,8236626504,
6327629812,6327629820,
6405224186,11007798919,Avenida Parra
6654482298,6654482301,
6654482301,6654482304,
6654482301,6654482302,
6654482302,6654482303,
6654482316,6654482337,
6654482318,6654482319,
6654482318,6654482320,
6654482318,6654482320,
6654482320,6654482337,
6654482320,6654482332,
6654482332,6654482333,
6654482332,6654482335,
6654482335,6654482361,
6654482337,8234749369,
6654482337,6654482382,
6654482361,6654482363,
6654482361,6654482363,
6654482363,6654482378,
6654482363,6654482382,
6654482378,6654482378,
6654482382,8236620905,
6654501997,6654502004,
6734034534,6734034535,
6734047815,6734047816,
6734047830,6734047839,
6742797346,10853104286,
6742797346,11086442967,
6742797347,11086442967,
6742797351,6742797352,
7105673921,11009127067,Avenida Salaverry
7105673921,7105673922,
7105673922,11009127068,Avenida Salaverry
7105673923,11014003540,Avenida Mariscal Caceres
7105673923,7105673924,
7105677075,7289403375,Avenida Alfonso Ugarte
7105677075,7154758745,
7105690910,7105690911,
7105789186,7105789187,
7112683822,7112683824,Juan del la Torre
7112683824,10997907541,
7154758743,7154758745,
7221094354,11019063249,
7221094354,11019063240,
7286442136,7286479558,
7286442136,7286479561,
7286442136,7286479568,
7286479554,7286479557,
7286479561,7286479568,Avenida Venezuela
7286481696,7286481706,
7286481706,7286481789,
7286481706,7286481713,
7289377529,7289377533,
7289403367,7289403369,
7289403369,7289494699,Avenida Alfonso Ugarte
7289403369,7289403370,
7289403369,11007739451,Avenida Alfonso Ugarte
7289403370,10910636427,Avenida Alfonso Ugarte
7289403371,7289403375,
7289403375,11007732105,Avenida Alfonso Ugarte
7289403375,7289403376,
7289494688,7289494699,
7289494699,11014694610,Avenida Alfonso Ugarte
7289494699,7289494700,
7289494700,9874758595,Avenida Alfonso Ugarte
7296622441,7296622445,
7567878736,11012483288,
7567878736,11099591052,Avenida Lambramani
7567879880,7567879881,
7567879881,11023020318,
7567888647,7567888648,
7567888647,8374968448,
7567888649,11013393152,Avenida Pedro P. Diaz
7567924951,11010602478,Ovalo Miguel Grau
8059943575,8059943576,
8059960399,9410646800,
8059960399,8059977989,
8059977989,9410646790,
8059977989,9410646790,
8082052528,10852979985,
8082052528,8082052529,
8162371799,8162371803,
8234790746,8879835807,
8236634836,8236634839,
8246102746,11105550626,
8374959817,11014011292,Calle Angel Caballero
8374968447,8374968448,
8375245720,8375245721,Ovalo Quinonez
8375245721,10923337586,Avenida Jose Abelardo Quinones
8375245722,11010687803,Avenida Jose Abelardo Quinones
8732272772,8732272788,
8732426026,11090088430,
8732426026,8732426030,
8732426030,11090088437,
8732426030,11090088434,
8732426031,11090088437,
8732426031,11090088438,
8732426031,11090088430,
8734566548,8734566562,
8734566548,8734566562,
8949309438,8949309451,Calle Plaza de Armas
8949309438,8949309455,Calle Plaza de Armas
8949309438,8949309439,
8949309439,8949309440,
8949309439,8949309443,
8949309440,8949309441,
8949309440,8949309456,
8949309440,8949309455,
8949309441,8949309448,
8949309441,8949309459,
8949309441,8949309464,
8949309442,8949309443,
8949309442,8949309448,
8949309442,8949309447,
8949309442,8949309461,
8949309443,8949309444,
8949309443,8949309451,
8949309444,8949309445,
8949309444,8949309452,
8949309445,8949309447,
8949309445,8949309446,
8949309446,8949309453,Calle Plaza de Armas
8949309446,8949309452,Calle Plaza de Armas
8949309447,8949309453,
8949309448,8949309449,
8949309449,8949309464,
8949309449,8949309461,
8949309456,8949309458,
8949309456,8949309457,
8949309458,8949309459,
8949309459,8949309462,
9027081295,9027081296,
9094959586,11086442941,
9094959591,11086686787,
9094959591,11086442941,
9331081991,9677854880,
9331081991,9331081995,Andia
9410567694,9410567695,
9410567695,11008718139,Avenida San Martin
9410599752,9410599753,
9410599752,9410599753,
9410607784,11097229479,Urbanizacion los Rosales
9410629306,11005217794,
9410629306,10907229425,Avenida Arturo Ibanez
9410645593,9410645594,
9410645594,11007837176,
9410646484,9410646484,
9410646484,9410646490,
9410646490,11007798917,
9410646490,9410646499,
9410646499,11007798917,Avenida Parra
9410649044,9410649045,
9410650124,9410650126,
9410652322,10774452973,
9410652322,9410652328,
9410652323,9410652332,
9410652327,9410652328,
9410652328,9410652333,
9410652332,10774452973,
9410652332,9410652333,
9410652333,9410652334,
9413825233,9413825234,
9413825234,9413825236,Calle Paucarpata
9413825235,9413825236,
9487442829,11019063352,
9487442829,11019063350,Avenida Venezuela
9487442829,11015162791,Avenida Venezuela
9487442830,11018971689,
9487442830,10770784240,
9487442831,11019063341,Tabada
9544875777,11008671922,Avenida Jesus
9632479562,11021360809,Ciudad de las Corrientes
9632479562,11021360806,Avenida Virgen del Pilar
9632479562,11021360812,Avenida Virgen del Pilar
9674888302,11019063252,Calle Malecon Socabaya
9675005083,11008659963,Calle Victor Lira
9675005083,11008659962,Avenida Independencia
9675005098,11048254202,
9675524284,9675524287,
9675524287,9675524288,
9675524287,9675524302,
9675524288,9675524303,
9675524288,9675524292,
9675524297,9675524298,
9677854885,11008090617,Variante Uchumayo
9768373908,10852999351,
9768373908,9768435421,
9768435465,9768435466,
9768435466,9768435468,
9768435466,9768435468,
9768435467,9768435468,
9768435491,10852999350,
9768435491,10852999334,
9768435491,9768435492,
9768435516,10852935824,
9768435516,9768435518,
9768435518,9768435524,
9768435518,9768435524,
9768435524,9768435539,
9768435539,9768435539,
9768435559,10852999349,
9768435559,9768435560,
9768435565,10852927437,
9768435565,9768435566,
9768436874,10852945713,
10012297937,10923437087,
10012297937,11014188100,Avenida Jose Abelardo Quinones
10062503680,10062503681,
10062503680,10062503682,Avenida Jose Abelardo Quinones
10062503682,10062503683,
10062503684,10062503685,
10062601848,11008708925,Avenida Jesus
10062601848,10062601853,Avenida Jesus
10062601848,10062601853,
10656093774,10656093775,"['Calle Francisco Bolognesi', 'Calle Beaterio', 'Puente Bolognesi']"
10754897657,10754897661,
10754897661,10754897669,Avenida Jacinto Ibanez
10754897662,10754897663,
10754897664,10754897665,
10754897668,10754897669,
10758109130,10758109131,
10758109131,11086442966,
10770784239,11018971689,Avenida Virgen del Pilar
10770784239,10770784240,Ovalo Venezuela
10774452935,10774452940,
10774452941,10774452942,
10774452942,10774452944,
10774452942,10774452945,
10774452943,10774452944,
10774452944,10774452962,
10774452945,10774452946,Avenida Jacinto Ibanez
10774452946,10774452953,
10774452958,10774452965,
10774452958,10774452965,
10774452958,10774452962,
10774452958,10774452966,
10774452962,10774452965,
10774452967,10774452971,
10774452972,10774452973,
10779219023,11013393151,
10779219023,11664025640,
10779219035,11013393151,
10779219035,10779219051,
10779219045,10779219046,
10779219046,10910525147,
10779219051,10859102200,
10779219051,10910525147,
10780714913,10780714924,
10780714921,10780714922,
10780714922,10780714924,
10786824201,10786826608,
10786824201,10786824201,
10801219428,10801219429,
10801219429,10801219430,
10827530911,10827530921,
10827530911,10827530921,
10852800680,10852927456,
10852800680,10852800681,
10852829975,10852927493,
10852829975,10852829976,
10852829977,10852927457,
10852829977,10852829981,
10852829981,10852979979,
10852877548,10853004824,
10852877573,11048254202,
10852877573,11048254198,
10852927456,10852927457,
10852927481,10852979935,
10852927481,10852927482,
10852927482,10852927492,
10852927482,10852927483,
10852927493,10852979935,
10852927493,10852927496,
10852935817,10852945717,
10852935821,10852935822,
10852935824,10852945717,
10852945713,10852945714,
10852945714,10853073784,
10852945716,10853073784,
10852945717,10853004832,
10852979935,10852979936,
10852979937,10852979946,
10852979937,10852979938,
10852979946,10852979947,
10852999333,10852999334,
10852999349,10852999351,
10852999349,10852999350,
10852999351,10852999352,
10853004830,10853073781,
10853004830,10853004831,
10853004838,10853004839,
10853004839,10853004848,
10853004839,10853004848,
10853004848,10853004858,
10853004858,11086686758,
10853004858,10853004861,
10853004859,10853004860,
10853004861,10853004862,
10853004863,10853004864,
10853073781,10853073784,
10853083509,10853083510,
10853083510,10853083511,
10853083519,10853083520,
10853104286,11086442932,
10858131534,10858131535,
10858131535,10858131536,
10858131535,10904424638,Avenida Miguel Forga
10858131536,10858131537,
10858131537,10904424596,Avenida Miguel Forga
10859133119,10904424556,Avenida Miguel Forga
10885697599,11016609790,
10885702026,10885702027,
10885702026,11012708627,
10885702027,10885702031,
10885702027,11100229819,
10885702027,11100229820,
10885702029,11100229814,
10885702029,10885702034,
10885702031,11100229818,Avenida Garcia de Carbajal
10885702031,11100229814,
10885702034,10885702037,
10885702034,11101838064,Calle San Camilo
10885702037,10885702039,
10885702037,10885762587,Calle Dean Valdivia
10885702039,10885702040,
10885702040,10885702041,Calle Santo Domingo
10885702040,10885702043,
10885702043,10885702044,
10885702044,10885702045,
10885702045,11011286381,
10885702047,11011286381,
10885702047,10885702048,
10885702048,10885702050,
10885702050,10885702051,
10885702067,10885702068,
10904368701,10904368704,
10904368701,10904368704,
10904368701,11013393154,
10904368701,11007937311,
10904368704,10904424405,
10904424543,10904424545,
10904424543,10904424548,
10904424548,10904424550,
10904424554,10904424556,
10904424556,10904424559,
10904424559,10904424561,
10907453561,10907453564,Avenida Parra
10907453561,10907453564,
10907453564,11007837175,
10910636424,10910636427,
10910636427,11007739451,
10910654831,10910654834,Avenida Jorge Chavez
10910654831,10910654832,
10910654832,11016609802,
10910654832,10910654834,
10910655084,10910655085,
10910655084,11009101044,
10910655084,11663898955,
10910655085,11663898954,
10910655085,11009101040,
10917123584,10917123597,
10917123584,10917123584,
10917123597,10917123601,
10917123597,10917232407,
10917123601,10917232407,
10917446703,10917446704,
10920875902,11009127067,Calle Alvarez Thomas
10920891143,10920891144,
10920891145,10920891147,
10920891147,11009127068,Avenida Tacna y Arica
10920891150,10920891154,
10920891195,10920891201,
10920891200,10920891201,
10920891207,10920891210,
10920891207,11008718139,
10920891216,11008619712,
10920891216,11008619715,
10923337582,11008714467,
10923337582,11008714466,
10923337585,11008714467,
10923337585,11008714466,
10923337586,11010687803,
10923337586,11010695305,Avenida Jose Abelardo Quinones
10923389525,10923389527,
10923389526,10923389527,
10992522526,11021360812,
10992522526,11021360875,
10997907532,10997907533,Calle Peral
11002043136,11002043138,Avenida Mariscal Castilla
11002043136,11002043137,
11002043138,11002043139,
11002043139,11024162773,Avenida Mariscal Castilla
11002056720,11007732106,Variante Uchumayo
11002060891,11007732106,
11002060891,11007732107,
11002113931,11021360898,
11002113931,11021360896,
11005217792,11005217794,
11007732106,11007732107,Variante Uchumayo
11007798919,11007798920,
11008090615,11008090617,
11008619712,11008619714,
11008619714,11008619715,Avenida Emmel
11008659961,11008659962,
11008659961,11008659965,
11008659963,11008659965,
11008671921,11008708938,Avenida Jesus
11008671921,11008671922,Avenida Jesus
11008708928,11008708930,
11008708929,11008708930,
11008708929,11008708934,Avenida Jesus
11008708930,11008708934,
11008718130,11008718136,
11008718131,11008718133,
11008718131,11008718134,Avenida de la Marina
11008718133,11008718134,
11008718133,11008718136,
11008718134,11008718138,Avenida de la Marina
11008718136,11008718137,
11008725050,11008725053,
11008725051,11008725053,
11008725051,11008725054,
11008725052,11008725053,
11008725053,11008725054,
11009101040,11009101041,
11009101040,11009101043,
11009101041,11663898953,
11009101042,11009101043,
11009101042,11009101045,Calle Alcides Carrion
11009101043,11009101044,
11009101044,11009101045,
11009101047,11663898955,Avenida Mariscal Caceres
11009127066,11016923905,Alameda Mario Vargas Llosa
11009127067,11009127068,Avenida Tacna y Arica
11010687803,11010687804,Avenida Jose Abelardo Quinones
11010687804,11010695305,
11010852357,11010852358,
11010994631,11010994632,Torrico
11012708627,11014003540,
11012708628,11012708629,
11012799931,11815600675,Pasaje Los Martires
11012877922,11019063564,
11013393151,11013393152,
11013393152,11664025640,Avenida Pedro P. Diaz
11013393152,11013393153,
11013393153,11013393154,
11013393194,11013393196,
11013393194,11013403944,
11013393194,11013393195,
11013393195,11013393197,
11013393195,11013403945,
11013393196,11013393197,
11013393197,11013393198,
11013393198,11013403907,
11013403905,11013403906,
11013403905,11013403945,
11013403905,11013403909,
11013403906,11013403944,
11013403906,11013403910,
11013403910,11013403911,
11013403912,11013403913,
11013403913,11013403914,
11013403914,11013403916,
11013403914,11013403915,
11013403916,11013403918,
11013403916,11013403917,
11013403918,11013403919,
11013403944,11013403945,
11013403959,11013403961,
11013403960,11013403962,
11013403961,11013403962,
11013404002,11013404004,
11013404002,11013404003,
11013404004,11013404005,
11013404014,11013404015,
11013404015,11013404026,Avenida Juan Vidaurrazaga
11013404016,11013404017,
11013404017,11013404018,
11013404019,11013404020,
11013404025,11013404026,
11013404035,11013404036,
11013404036,11013404040,Avenida Juan Vidaurrazaga
11013404039,11013404040,
11013404068,11014125141,Avenida Pedro P. Diaz
11013404068,11013404069,
11013404069,11014125142,Avenida Pedro P. Diaz
11013404091,11013404092,
11014125141,11014125142,
11014694605,11014694608,Avenida Alfonso Ugarte
11014694614,11014694615,
11015145899,11015162711,
11015162709,11015162711,
11015162767,11015162770,
11015162791,11019063321,
11015162791,11015162794,
11015162792,11015162794,
11015162801,11015162803,
11015162802,11015162803,
11015162828,11015162830,
11015162830,11015162835,
11015162835,11015162837,
11015162835,11015162850,
11015162836,11015162837,
11015162836,11019063354,
11015162836,11019063355,
11015162837,11015162850,
11015162846,11015162847,
11015162846,11019063342,
11015162846,11019063340,
11015162847,11019063341,Tabada
11015162847,11019063354,
11015162847,11019063337,Tabada
11015162850,11019063393,
11015162858,11015162874,
11015162861,11015162864,
11015162864,11018971689,Avenida Virgen del Pilar
11016354605,11016354606,Avenida Dolores
11016523151,11016523152,
11016544317,11016544318,
11016601695,11016601698,Avenida la Salle
11016601697,11016601698,
11016609798,11016609799,
11016609799,11016609800,
11016609799,11016609801,
11016923905,11016923906,
11019063208,11019063249,
11019063249,11019063252,
11019063321,11019063352,
11019063321,11019063340,
11019063326,11019063342,
11019063330,11019063347,
11019063337,11019063342,
11019063338,11019063340,
11019063338,11019063344,
11019063338,11019063342,
11019063340,11019063341,
11019063344,11019063348,
11019063344,11019063347,
11019063346,11019063347,
11019063347,11019063351,
11019063348,11019063351,
11019063348,11019063352,
11019063350,11019063351,
11019063351,11019063352,
11019063355,11019063357,
11019063355,11019063358,
11019063357,11019063358,
11019063381,11019063381,
11019063381,11019063394,
11019063393,11019063394,
11019063451,11022922835,Avenida Venezuela
11019063451,11019063604,Calle Lorenzo Ballon
11019063451,11022922836,Avenida Venezuela
11019063485,11019063487,
11019063487,11019063501,
11019063498,11019063507,
11019063498,11019063526,
11019063501,11019063507,
11019063508,11019063510,
11019063510,11019063518,
11019063564,11022922836,Avenida Venezuela
11019063604,11022922836,
11019063604,11022922835,
11019063607,11019063610,
11019063607,11022922834,
11019063607,11022922833,
11019063610,11022922832,
11019063610,11022922831,
11019063623,11019063625,
11019063625,11019063628,
11019063627,11019063628,
11021342384,11021342385,
11021342399,11086686807,
11021342399,11024160430,
11021360713,11086686794,
11021360747,11021360750,
11021360747,11021360750,Avenida Venezuela
11021360792,11021360792,
11021360806,11021360809,
11021360806,11021360824,
11021360809,11021360812,
11021360824,11021360875,
11021360896,11021360898,
11024160430,11086686799,
11024160494,11024160496,
11024160495,11024160496,
11024160496,11024160500,Avenida Mariscal Castilla
11024160498,11024160500,
11024162718,11024162719,
11024162760,11024162762,
11024162772,11024162774,
11024162773,11024162774,
11048254197,11048254198,
11048254198,11048281217,
11048254202,11048281214,
11048281211,11048281214,
11048281211,11048281217,
11048281211,11048281213,
11048281214,11048281217,
11068021144,11068021145,
11068021146,11068021147,
11068021148,11068021150,
11068021149,11068021150,
11068021150,11068021154,
11068021155,11068021156,
11086442202,11086442958,
11086442929,11086442930,
11086442930,11086442941,
11086442930,11086442942,
11086442939,11086442940,
11086442940,11086442942,
11086686784,11086686785,
11086686785,11086686786,
11086686786,11086686787,
11087434783,11087456610,
11087434783,11087434784,
11090088416,11090088417,
11090088416,11090088418,
11090088416,11090088427,
11090088417,11090088427,
11090088417,11090088418,
11090088418,11090088430,
11090088427,11090088428,
11090088430,11090088431,
11090088434,11090088436,Avenida Emmel
11090088436,11090088437,
11090407251,11090407267,
11090407251,11090407257,
11090407257,11090407262,
11090407262,11090407267,
11090407290,11090425225,
11090407290,11090425224,
11090407290,11099677677,Octavio Munoz Najar
11090425208,11090425213,Calle Caraveli
11090425213,11090425223,
11090425213,11090425218,
11090425218,11090425223,
11097229479,11097229486,
11097229480,11097229482,
11097229481,11097229482,
11097229494,11097229495,
11097229494,11097229495,
11099591051,11099591052,
11099677676,11099677677,
11100213188,11100213198,
11100213188,11100213193,
11100213188,11100229818,Avenida Garcia de Carbajal
11100213193,11100213198,
11100213199,11100229819,
11100229807,11105070086,
11100229807,11100229820,
11100229813,11100229814,
11100229813,11105070086,
11100229814,11100229818,
11100229818,11100229819,
11101838012,11101838026,
11101838012,11101838038,
11101838018,11101838034,
11101838018,11101838024,
11101838024,11101838026,
11101838026,11101838028,
11101838028,11101838037,Calle San Camilo
11101838028,11101838034,
11101838036,11101838056,
11101838037,11101838038,
11101838038,11101838040,
11101838039,11101838040,
11101838052,11101838070,
11101838052,11101838056,
11101838056,11101838058,
11101838058,11101838064,
11101838064,11101838070,
11104998818,11104998824,
11104998824,11104998826,
11104998833,11104998834,
11104998835,11104998836,
11104998835,11104998837,
11104998837,11104998838,
11105633215,11105633217,
11105633215,11105633220,
11105633217,11105633220,
11105633220,11105633221,
11105633229,11105633246,
11105633261,11105633270,
11105633261,11105633270,
11105633261,11105633262,
11105633262,11105633275,
11105633262,11105633273,
11105633270,11105652621,
11105633270,11105633273,
11105633273,11105633274,
11105633274,11105633279,
11105633275,11105633276,
11105633276,11105633283,
11105633279,11105652621,
11105633280,11105633282,
11105633281,11105633282,
11105633282,11105633283,
11105633283,11105633284,
11105633284,11105652613,
11105652608,11105652613,
11105652608,11105652608,
11105652609,11105652613,
11117170691,11117170696,
11117197605,11117197605,
11663898949,11663898953,Avenida Mariscal Caceres
11663898953,11663898954,Avenida Mariscal Caceres
11663898954,11663898955,Avenida Mariscal Caceres
11664050869,11664050870,
11664066289,11664066291,
11664066289,11664066291,
11664066291,11746502541,
11746502546,11746502557,
11815596861,11815600684,
11815596861,11815600683,['uno','dos']
